Date,Sample Name,Farm Name,Soil Name,Crop Name,pH,Conductivity,Nitrogen,Phosphorus,Potassium,Boron,Copper,Ferrous,Manganese,Organic Carbon,Sulphur,Zinc,LAI,TII,ARI,RBI,CRI,FAI,MRI,HCI,Bi-carbonate,Carbonate,C/N Ratio,Calcium Carbonate,Col410,Col435,Col460,Col485,Col510,Col535,Col560,Col585,Col610,Col645,Col680,Col705,Col730,Col760,Col810,Col860,Col900,Col940,S1,S2,S3,S4,Temp,Moist,EC,Ph,Nitro,Posh,Pota
2026-01-18T00:00:00.000Z,F4_s3_papaya,F4,S1,Papaya,7.229084956,6102.523809,196.5349786,43.15909717,255.2386489,0.76,0.640441527,5.086499622,6.419690297,0.53,45.57561259,1.313528315,0.636516547,0.034041489,0.168053861,0.378576047,0.505890186,27.94298364,5.065769895,0.011237132,250,0.610672263,27.39553057,0.208503853,1391.895144,243.5967096,730.8970369,162.2074343,328.4956856,415.914124,82.06733924,84.09935894,596.2594687,191.7286538,358.5581294,28.10053395,191.0289695,196.5462586,15355.02733,253.8749563,-131.2186143,40.73304677,2824.970551,0,0,212.0368574,26.26472085,28.05286179,997.4662509,6.628026175,201.9537559,-196.1385252,825.0184511
2026-01-18T00:00:00.000Z,F2_S1_Brinjal,F3,S6,Cumin,7.195263288,5175.381749,194.3786745,44.85428897,233.1838129,0.76,0.648136581,5.179793739,6.395637917,0.53,42.04775156,1.333069884,0.623431736,0.029773819,0.216219089,0.407227901,0.326327911,13.84384702,5.599776714,0.019425242,250,0.045083817,27.39028644,0.213058774,2096.683467,268.163558,900.3683069,129.0917205,312.0253232,539.4293898,65.14670547,48.2301775,358.1402185,128.1264384,367.0260555,41.06949615,189.2537831,167.5566665,19667.29739,67.74393842,131.0875833,77.1055183,1424.783915,0,0,247.4321979,29.78593204,24.63316497,-787.7756004,7.569208029,6.965890626,-35.74005426,494.0978628
2026-01-18T00:00:00.000Z,F4_s1_cumin,F2,S4,Brinjal,8.136110699,2629.165495,194.2090242,49.14459329,238.5872911,0.76,0.589896244,5.034896365,6.385862419,0.53,38.50659265,1.348845182,0.911619445,0.014799536,0.094372223,0.155573734,0.580217854,12.72770207,10.39071636,0.017728775,250,0.823005519,27.39132517,0.205086125,1043.391399,358.530593,1007.476115,179.8569675,479.5728111,409.605272,46.82744801,79.73090015,501.88782,167.0864648,454.3228524,52.32434125,191.9850552,200.5983788,4074.776357,338.2231775,415.7183644,33.48962805,1042.984912,0,0,281.3583456,28.51263253,23.97449806,-234.0425018,7.552875524,189.4752864,53.94685836,-259.8260995
2026-01-18T00:00:00.000Z,F5_S2_Castor,F1,S4,Guava,7.267250099,2403.930039,195.7909883,48.67856385,191.2507288,0.76,0.604121632,5.169647961,6.404733343,0.53,40.31023272,1.327224193,0.789709653,0.017101008,0.179037411,0.258750856,0.422005145,12.87828173,9.231711553,0.019550827,250,0.020491501,27.28395087,0.205120804,1121.793623,357.0862386,769.5673322,149.3543325,500.470711,297.0446154,78.61748282,85.55996681,521.0647119,224.6480509,409.4953327,31.61339405,230.7578457,169.2810132,2099.579598,453.1806907,-163.9419035,24.27600587,1708.053056,0,0,278.7128263,28.46339956,22.73735311,1339.330873,5.769833323,212.0788165,63.73917402,1205.214655
2026-01-18T00:00:00.000Z,F3_S4_Castor,F4,S7,Guava,7.526153816,2663.817395,196.5628405,42.57313099,233.7597592,0.76,0.634744271,5.083991931,6.410706899,0.53,42.93380006,1.346457983,0.8981089,0.033461376,0.182601534,0.177114593,0.588809631,17.25024664,9.979296919,0.004982963,250,0.184303377,27.48175311,0.206932371,1509.116568,290.8155378,738.1981315,162.3359059,381.6526914,336.017229,76.73556369,84.63472525,467.9238343,136.0671509,341.3804801,56.88111069,194.8955173,154.966585,18519.65699,-37.17737827,-52.7720291,39.64386009,1485.298372,0,0,250.0731448,27.63293836,22.80275915,-656.4064414,7.271035231,-24.30084411,-299.4974548,-692.238279
2026-01-18T00:00:00.000Z,F3_S1_Castor,F4,S6,Guava,7.121381021,5481.968151,195.3471996,47.25442341,206.6251569,0.76,0.651169546,5.15051323,6.313454558,0.53,42.19906331,1.314024953,0.979568025,0.021460001,0.312637442,0.216434009,0.563690544,23.5287542,12.59663591,0.015684183,250,0.807222607,27.51422783,0.211031948,1210.172964,311.5154052,912.9286146,171.0664092,510.4644428,383.3119768,75.88913091,107.1153661,616.0165516,136.0557712,353.4103635,61.12885419,206.6565851,163.1319344,5036.574435,1520.671386,6.229067008,31.97391616,1299.117617,0,0,240.1492482,27.16047236,24.13143572,-1061.187825,7.570275947,-25.8134989,236.0481254,278.2590043
2026-01-18T00:00:00.000Z,F1_S4_Brinjal,F4,S5,Castor,6.48466734,-2565.60072,195.526308,48.42373087,193.8144391,0.76,0.634249198,5.155722584,6.390469105,0.53,39.84424227,1.332108448,0.682405218,0.026389865,0.301916209,0.226519207,0.385257336,27.04446109,9.225249346,0.010348151,250,0.287143236,27.41193277,0.201496509,1107.579943,298.132059,871.1013007,103.2658062,461.0669798,446.8976975,101.526749,111.5344298,562.3488048,93.57161217,288.039526,57.62167066,182.7177344,189.2968743,-1168.769444,781.4086174,267.9650935,56.73199392,908.0450184,0,0,291.3687749,27.54867837,28.99917936,-1146.424308,6.651602342,175.451211,303.8446138,1762.271752
2026-01-18T00:00:00.000Z,F4_s4_papaya,F3,S5,Castor,7.72036807,1361.613549,195.5487324,46.3241359,234.5438855,0.76,0.658846468,5.040648532,6.364812049,0.53,43.42146924,1.337693789,0.842339831,0.023675194,0.206630821,0.241387165,0.458358802,21.60484101,5.338992627,0.008303104,250,0.666755245,27.53367812,0.206176708,1416.795114,231.3968982,935.2113819,196.3076845,475.7285147,346.6958631,70.05877679,93.37555993,418.9142312,180.7962063,372.724068,36.78090906,233.0119658,179.7781936,-4681.998993,225.1976082,147.2892505,47.85477797,986.7842129,0,0,264.7734542,25.56276597,29.47257237,-760.1868716,7.838863597,48.68380206,80.58734066,-365.9097361
2026-01-18T00:00:00.000Z,F4_s3_papaya,F5,S2,Papaya,7.589910907,5264.145441,195.097605,44.4185765,232.1902014,0.76,0.674133446,5.352830841,6.360221302,0.53,41.1356662,1.318548961,0.872647608,0.052739112,0.11778942,0.250757316,0.579695446,16.33190256,7.049334854,0.012864076,250,-0.114251589,27.19764772,0.199729347,1270.626822,383.3402045,989.2439774,157.2945301,324.4523371,414.2086767,63.68508208,80.11778254,566.1460045,154.2597029,318.861649,44.15435312,169.2201539,156.4477129,22050.58145,-25.70810183,6.953674409,9.42052847,1578.269216,0,0,205.5346039,27.5699371,20.33958302,5654.6808,7.943788364,358.4140132,-139.970306,1.981724716
2026-01-18T00:00:00.000Z,F4_s2_guava,F5,S5,Castor,7.631401173,1862.449725,195.2141308,44.73771664,197.7944913,0.76,0.6004799,5.00666632,6.388677413,0.53,42.75750678,1.327238277,0.761389696,0.011640154,0.115772178,0.314854063,0.44695253,0.915970448,5.900392701,0.007394593,250,0.649927051,27.27721328,0.203447864,1226.143548,294.6518982,688.4646722,152.8863657,546.9252848,355.5991392,83.31337539,88.822662,350.5203701,179.1812403,376.1019512,51.70004576,179.9525228,148.5143968,10566.74239,337.8594083,-129.0507232,48.46283459,2737.030807,0,0,214.1742034,27.30832309,21.84871403,7467.777046,7.111669124,338.7593072,233.7302455,128.1973484
2026-01-18T00:00:00.000Z,F4_sx_Brinjal,F1,S3,Castor,7.562019031,2183.494908,195.9010963,49.92732014,212.8740426,0.76,0.63545072,5.104687974,6.423537436,0.53,36.17658177,1.319036465,1.00118703,0.029840726,0.07789969,0.068640222,0.463599468,10.50654986,8.796174787,0.00885263,250,0.608670451,27.42167123,0.202497573,1135.03932,256.4550231,669.6020505,124.8413338,419.3658332,367.8377224,44.64524336,77.19352273,576.6390038,189.7368465,411.4156407,38.49963614,159.4561191,172.9230138,12135.56045,1221.098011,216.2817896,82.04336099,1423.753867,0,0,256.1915037,27.44865783,31.0301615,4785.982027,7.426112961,209.6382537,546.2730588,214.0079246
2026-01-18T00:00:00.000Z,F3_Fx_Papaya,F5,S3,Castor,6.502465173,1582.924427,193.9702286,45.64705801,180.4231169,0.76,0.630871838,5.353681784,6.406379459,0.53,40.01960991,1.332150303,0.836692161,0.031771081,0.187290558,0.248635703,0.382054528,11.25716328,1.574433382,0.016159826,250,0.160895182,27.42412664,0.199099384,1130.443835,286.4949489,1097.985531,92.6761143,477.2696848,289.89328,100.8019472,104.4370472,578.8581419,172.3595134,386.9058449,47.73403763,214.4226585,201.8668185,17204.21109,380.0421618,18.44870502,46.65405129,2252.9873,0,0,235.7917402,27.85060204,30.60655503,-1192.824316,7.641013026,-165.1625068,237.7416149,178.394797
2026-01-18T00:00:00.000Z,F2_S3_Papaya,F2,S3,Castor,7.24487921,5579.393145,194.2870512,44.43577497,210.1328705,0.76,0.592384203,5.019620153,6.397404692,0.53,35.73256201,1.339520503,0.677592723,0.024766571,0.096282642,0.089463098,0.394893168,31.16677003,8.485521974,0.027203858,250,0.469044155,27.41305481,0.214725269,1299.283633,300.788365,777.6417743,136.3178498,428.9172021,366.0798962,82.15338798,81.77258761,503.5780442,144.0990319,429.4095546,43.17631482,162.3107736,195.0668551,28920.79462,395.1322545,-218.7998019,28.66458284,1776.915214,0,0,270.5508728,27.46428318,19.92178655,-679.560039,7.160191407,92.83107448,-168.6881137,-494.2480246
2026-01-18T00:00:00.000Z,F4_s2_papaya,F3,S6,Cumin,7.343019775,5797.798798,194.5898388,47.38265587,207.0756037,0.76,0.676128343,5.00819924,6.422417471,0.53,44.98016037,1.337551546,0.847990598,0.015768608,0.064314707,0.058447926,0.604054784,24.30319079,7.896072924,0.006688554,250,0.240706692,27.34862189,0.212235211,1669.85115,192.8798242,759.408456,161.2119344,508.8306049,375.189423,84.47282367,99.80471261,673.8822629,188.6788885,419.7059213,35.92663154,190.741442,193.4612217,29261.06043,-185.2200601,86.77777572,36.94162551,956.4597905,0,0,238.828864,28.95497387,27.62245331,4836.447651,7.012243744,110.7876913,180.450771,467.4849838
2026-01-18T00:00:00.000Z,F3_S3_Castor,F6,S4,Castor,6.995965617,2393.935749,194.2004108,46.03966559,234.5197899,0.76,0.665722693,5.018458314,6.338177242,0.53,39.80851954,1.327943125,0.780224651,0.032039089,0.293896043,0.135801451,0.541739533,30.74949096,11.73789502,0.022395308,250,0.063691822,27.28490494,0.205261313,1262.441069,307.530784,916.156567,198.0358666,416.913376,546.2213822,67.23139971,71.90239521,584.5464607,71.24802933,294.2282903,57.60726586,186.9318974,177.8693234,13861.73402,1384.023854,411.8959773,39.61000069,1868.963975,0,0,285.3464327,27.63951714,22.61783578,2724.457937,7.284203161,-234.1548083,-267.6873568,314.7461114
2026-01-18T00:00:00.000Z,F1_s4_guava,F5,S6,Brinjal,7.026812548,4818.858116,194.9952788,47.66519881,234.1807544,0.76,0.636734542,5.113197319,6.346770601,0.53,36.22666936,1.335505479,0.800758249,0.028776062,0.05760016,0.269262276,0.449572086,22.58289708,6.093397812,0.007973576,250,0.660004453,27.35066123,0.206251696,1257.74642,159.8814513,735.9636604,168.87618,637.3075163,553.1380173,54.71475375,81.37561935,402.5899387,166.9608752,503.0117625,50.81708731,166.8581023,158.8933383,11929.4455,957.7247829,-1.880475816,65.67214506,-173.3458786,0,0,248.101105,28.11495674,28.77943011,567.4144038,7.286473402,-47.27942941,309.8780864,1164.058973
2026-01-18T00:00:00.000Z,F4_F1_papaya,F5,S4,Brinjal,8.205296846,5809.241748,195.3467116,42.32976666,196.5051965,0.76,0.586290202,4.979840887,6.30688569,0.53,40.88879313,1.321535518,0.817553587,0.027453302,0.179921832,0.293167239,0.546103571,11.29356084,7.310737904,0.00619331,250,0.941460974,27.41711362,0.208408445,1479.297381,302.6118471,580.8341685,216.5530211,413.5839633,401.7442077,73.64449529,80.36586127,676.7125468,128.7438566,361.2279154,39.94165019,198.1467041,168.7605655,17385.29913,868.6008568,-31.19332956,66.79226312,-11.2750563,0,0,300.8832081,27.11702962,25.02253694,2848.475456,6.95354947,95.40629243,-27.03269173,749.1065395
2026-01-18T00:00:00.000Z,F2_Fx_Guava,F6,S1,Guava,7.348429629,3165.991043,194.7217527,46.17316194,206.3608586,0.76,0.620700416,5.255674091,6.318385714,0.53,40.37222055,1.330625427,0.994026621,0.032447779,0.079496503,0.140077367,0.429025093,10.15176709,8.796817226,0.017898817,250,0.7378219,27.371296,0.198570296,1336.164115,267.1498008,811.3816739,161.0356213,353.326205,442.3750496,68.31744048,94.23996775,647.6713587,206.3941046,359.2230925,47.9045572,227.3290559,148.2070706,8055.336713,-354.0828171,371.9302237,25.10532108,591.2133593,0,0,233.6891956,25.83092188,29.31634701,4827.464634,7.606692414,131.4781095,164.6503928,126.1920153
2026-01-18T00:00:00.000Z,F3_Fx_Guava,F6,S1,Guava,6.740054891,2737.533563,194.0587583,44.64843257,219.651146,0.76,0.64562754,4.847764472,6.346593546,0.53,39.09617157,1.330655502,0.782119423,0.025972614,0.001872602,0.213211995,0.427399697,10.84098808,7.98876512,0.010813208,250,0.48568183,27.55958704,0.191284569,920.1129491,364.9096773,762.1532064,212.398844,433.5755752,469.0845639,65.84062923,93.01744292,493.9796105,173.92507,384.9690217,60.36605316,188.7631639,183.1964739,15028.94812,89.01493973,445.0063354,42.33816353,243.7283703,0,0,306.4171981,26.49203311,22.9568714,1855.558575,6.765421669,110.3866868,158.5771255,1161.029877
2026-01-18T00:00:00.000Z,S1_F2_Guava,F1,S2,Guava,6.832878477,3860.766688,195.6921482,46.8727805,171.8711094,0.76,0.63428,5.261591449,6.500446585,0.53,40.68442796,1.337867877,0.822766494,0.054753576,0.322965319,0.295464298,0.36076402,27.95444354,3.475450362,0.014692101,250,0.110076304,27.53907983,0.205672109,1192.223968,337.2725952,754.2330604,192.7004154,448.0175209,373.1271919,91.89209981,89.08188913,509.3006743,145.695607,394.9343065,52.55744733,197.0645665,171.1424905,2095.801527,814.4128396,306.0250845,55.51547915,905.2446054,0,0,269.584873,26.57874465,27.19102589,4720.199285,7.514261698,521.7724492,328.7684487,-209.6683651
2026-01-18T00:00:00.000Z,F4_s4_papaya,F2,S5,Castor,7.113920881,826.1394647,194.0810434,45.59843754,216.7504056,0.76,0.63911078,5.053536844,6.436291576,0.53,39.96620627,1.337710045,0.697647179,0.008903111,0.070238751,0.247460942,0.537411379,13.02223105,9.511559889,0.006987525,250,0.60230081,27.44775217,0.203334323,1289.613089,196.6970642,861.1767341,183.5412279,576.3241225,397.0060885,70.10287269,73.17289584,538.6155837,179.5344267,352.9653334,49.09474916,187.4869024,186.9809148,21734.94624,1022.770583,-170.1804379,62.06847637,1984.36052,0,0,277.2541363,28.15548349,26.82611122,8447.978139,7.736196842,16.60547024,-70.52709579,412.5244426
2026-01-18T00:00:00.000Z,F2_Fx_Guava,F2,S2,Brinjal,7.188918142,-2792.715396,194.1914497,44.69165753,187.6262878,0.76,0.640982938,5.012979656,6.405295156,0.53,41.34449361,1.319723296,0.754234991,0.041895561,0.138084169,0.153730928,0.498061809,16.20764616,7.037780768,0.014303079,250,0.879475523,27.38524925,0.206689027,1599.911837,261.3073398,999.1987515,184.2691253,452.4789955,413.4257793,86.80065237,74.31600024,376.6913888,164.4094241,354.6806982,55.67856247,213.534378,202.2337933,20866.06469,-250.8323786,-188.301939,46.04405701,249.3310847,0,0,283.9826765,26.59986672,28.75737208,103.5484042,8.026757264,191.072307,317.1836097,-400.5481689
2026-01-18T00:00:00.000Z,F1_Fx_Papaya,F5,S5,Cumin,7.392629425,4450.267548,194.3675521,42.03683779,237.6953606,0.76,0.696988346,5.175693791,6.373190837,0.53,39.22037211,1.332703908,0.810880886,0.019021589,0.008393714,0.001427168,0.384247195,14.37095807,8.918855122,0.013840121,250,0.06249079,27.44941975,0.207845158,929.7740164,335.4235168,817.7735162,120.5853477,576.5292633,454.0497579,79.42480398,69.88581375,329.7468757,194.7104484,379.2098455,60.11196096,189.2716827,165.3733504,8994.541318,750.4396468,61.35640645,55.37457709,2138.134015,0,0,265.3342787,28.512168,23.8907992,559.2091339,7.552969161,176.9968913,27.17086954,632.9976316
2026-01-18T00:00:00.000Z,F3_Fx_Guava,F2,S3,Cumin,7.586175748,4062.365711,194.915147,44.26341613,232.2158724,0.76,0.66490387,5.214719838,6.305727508,0.53,40.19466471,1.314173992,0.70807051,0.049910497,0.202105432,0.591244267,0.523316404,4.75323182,6.552640146,0.010572765,250,0.38613282,27.25216177,0.201028473,1391.746812,254.8313554,719.4018802,151.7433435,205.5145024,513.3058423,80.18738511,88.59173169,460.7457147,107.1065573,380.3693904,30.06666972,218.398662,193.8138955,20751.31825,757.217845,372.1683733,49.37239581,1623.861677,0,0,228.1270384,26.92510915,21.96615426,524.3668575,7.360697233,118.4035549,-38.66930845,81.5571898
2026-01-18T00:00:00.000Z,F3_S2_Castor,F2,S7,Guava,6.906010881,4172.44672,194.8632226,43.57034564,229.2109953,0.76,0.623565525,5.03485028,6.485036968,0.53,37.10704356,1.322986173,0.992635947,0.016655367,0.014790019,0.058469333,0.512538163,11.62183292,6.732725427,0.022831865,250,0.22472123,27.36021918,0.190134354,1214.84672,217.772461,801.9646267,155.5929936,591.0009313,336.7696076,105.7199644,74.54507896,541.9562423,112.4210419,383.9407969,42.01705509,183.3643164,166.5602411,-4599.286497,564.3590966,-194.5312659,34.35571299,1151.316497,0,0,304.0354764,27.12815059,30.09036796,1147.438638,7.213345884,52.38125661,75.37126275,-860.4026002
2026-01-18T00:00:00.000Z,F4_s4_cumin,F2,S6,Guava,6.999106784,3125.142031,195.6111093,45.27249769,195.429235,0.76,0.716010334,4.899607846,6.343425271,0.53,41.23291273,1.322712209,0.730945964,-0.007913351,0.220298069,0.216319952,0.491643689,23.08404942,9.728759346,0.016827362,250,0.223224611,27.29919117,0.193206398,1381.050089,415.6099571,786.8150542,193.0165978,513.9105119,497.1506297,81.73632986,76.73843583,446.9000829,155.2358432,277.4540894,52.91368071,174.1247151,187.658619,9444.488469,-42.63463418,-134.5522381,34.2924112,-557.9838348,0,0,259.2946889,25.72316615,21.67892942,-928.1080541,7.774290361,18.72426307,50.09839228,1134.996228
2026-01-18T00:00:00.000Z,F3_S1_Castor,F6,S6,Cumin,7.450140441,2144.611451,195.0208743,44.4350673,221.3150697,0.76,0.636364491,5.263482117,6.331894436,0.53,42.36022752,1.329504436,0.854021061,0.005511576,0.101172706,0.494182878,0.502061922,23.25110767,3.366517088,0.021893781,250,0.25270763,27.26782898,0.203383128,1397.069532,394.9647603,786.7544677,149.3468366,419.3097364,335.627022,82.72671068,113.170548,535.0541767,216.2071821,365.3077187,34.68875813,190.6830142,185.3202622,15399.79978,579.0283736,236.2952145,41.4665259,617.1794859,0,0,245.003297,26.56700795,27.83224741,932.7417818,7.829620529,133.4505112,396.2687781,451.5865512
2026-01-18T00:00:00.000Z,F3_S2_Papaya,F4,S2,Papaya,7.345441755,3695.636008,194.5338926,45.64060337,239.6558532,0.76,0.644050961,4.971755264,6.454141023,0.53,42.11779678,1.32926366,0.866016303,0.043589447,0.121591168,0.365884851,0.331193638,22.15823322,13.88524051,0.001246212,250,0.603068203,27.33446294,0.210175901,1579.167699,290.959692,869.895476,137.8453235,448.1187504,443.0690931,97.71934585,91.34906997,513.5132608,128.7276412,447.493251,45.18695587,156.8783578,183.6637257,21125.12245,-493.9135564,288.7645925,43.73220877,1723.845134,0,0,224.9676665,28.84815844,20.64995054,-3025.610311,7.568682834,-87.35876292,249.2506555,425.1478641
2026-01-18T00:00:00.000Z,F4_FX_guava,F2,S5,Castor,7.190868604,-537.8205887,196.7292188,44.86409182,209.7968547,0.76,0.637774755,5.164371532,6.369384874,0.53,44.02949659,1.330190422,0.808991748,0.035831345,0.105476331,0.342502238,0.416197491,15.98805522,11.12623139,0.01227582,250,0.082633002,27.22552637,0.20730954,780.5600816,475.9685951,885.3045444,118.4493146,427.5344196,481.8824542,83.58560645,89.2227692,504.0404639,195.2587772,365.4228264,45.93701785,141.8190832,152.2262431,26943.35878,806.8583542,115.8239163,69.89696887,1966.084423,0,0,264.8311381,27.44359361,28.05802374,6848.291725,7.936445487,176.38275,66.63741608,-609.3303758
2026-01-18T00:00:00.000Z,F4_FX_guava,F5,S3,Brinjal,8.728097085,1073.440018,195.9771611,47.65526933,222.9852423,0.76,0.60662374,5.198618171,6.368120132,0.53,40.46068442,1.350894448,0.730924058,0.023425407,0.102333491,0.373143002,0.58640752,9.353158061,15.83069677,0.00580065,250,0.42017332,27.43833572,0.207543226,1553.177177,232.5602865,510.0505889,209.8162983,429.356834,305.1439826,87.62110854,108.0495844,556.1139593,209.7961885,371.8319977,39.85831523,200.1944797,180.0729155,8924.682445,474.5303911,117.054298,40.9148565,870.3844798,0,0,293.8942238,27.24105621,25.64491505,1606.554744,6.978640812,105.700057,139.3995568,-799.6582024
2026-01-18T00:00:00.000Z,S1_F2_Guava,F5,S4,Castor,7.771254716,-1525.217817,195.1046911,45.90443422,226.138662,0.76,0.685281384,4.889089358,6.387500303,0.53,41.54230029,1.337603604,0.928487903,0.031398131,0.228990444,0.106632609,0.388938412,18.6146381,3.302637393,0.013259061,250,0.366614872,27.30893748,0.200747452,1065.354704,303.089942,637.398212,124.314863,477.7350868,516.5573261,81.34175342,92.70635712,569.9508448,187.5017765,369.6674029,44.00076772,160.1757201,163.1775308,8974.201129,1559.258781,260.2842212,47.9023861,1824.818239,0,0,215.8172023,27.66338372,25.5636507,7998.617937,7.225296482,70.98156712,249.267636,1041.807171
